"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"AL",2011,"female","prox","undirected",7,0.675463806626443,55.6968688563471,0.880615598201516,"F",NA,NA,1981-04-24,1994-04-21,NA,30.1848049281314,0.685827186216438,"hi",0,161,0
"BL",2011,"female","prox","undirected",23,0.509894163894519,43.3136598770788,0.792711709805263,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,50.9952087611225,0.610660343887671,"med",0,121,0
"LN",2011,"female","prox","undirected",1,0.379606521770875,35.5826977276751,0.91538866871638,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,15.8713210130048,0.156374502143426,"lo",84,152,0.552631578947368
"LR",2011,"female","prox","undirected",0,0.975159787554912,86.6938103736957,0.769683949006171,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,22.1273100616016,0.923287671208219,"hi",0,214,0
"ML",2011,"female","prox","undirected",2,0.600541145654123,53.3134032821101,0.784348781212514,"F",NA,NA,1996-01-18,2009-01-14,NA,15.4496919917864,0.423393045693151,"med",38,201,0.189054726368159
"MU",2011,"female","prox","undirected",0,0.983361505556927,81.724766207117,0.801864056385043,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,40.9965776865161,0.325974710490411,"lo",0,149,0
"OT",2011,"female","prox","undirected",0,0.979421149125607,85.358786895247,0.815671888521496,"F","OU","ST",1998-02-13,1998-02-13,NA,13.3771389459274,0.225079030750685,"lo",42,182,0.230769230769231
"OU",2011,"female","prox","undirected",5,0.788053797931238,64.422803403693,0.851294620144672,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,31.5455167693361,1,"hi",18,194,0.0927835051546392
"PO",2011,"female","prox","undirected",0,0.355732030541623,25.8441558441558,1,"F",NA,NA,1998-03-04,2011-03-01,NA,13.3251197809719,0,"lo",4,39,0.102564102564103
"QT",2011,"female","prox","undirected",0,0.806974190398211,67.8787155611913,0.81648998216598,"F",NA,NA,1992-06-20,2005-06-17,NA,19.0280629705681,0.398577450334247,"med",0,189,0
"RD",2011,"female","prox","undirected",15,0.500110245791186,39.7940102129054,0.855411271446209,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,15.7070499657769,0.0939409906,"lo",19,87,0.218390804597701
"TG",2011,"female","prox","undirected",37,0.452576138203469,38.2089579453966,0.824654117769998,"F",NA,NA,1980-05-17,1993-05-14,NA,31.1211498973306,0.846575342306849,"hi",8,173,0.046242774566474
"UM",2011,"female","prox","undirected",4,1,82.9259348248574,0.774776962946165,"F",NA,NA,1982-12-31,1995-12-28,NA,28.498288843258,0.582946961312329,"med",0,88,0
"WA",2011,"female","prox","undirected",3,0.659486028537676,55.5531648860693,0.861273985077514,"F",NA,NA,1991-11-29,2004-11-25,NA,19.5865845311431,0.0012644889369863,"lo",44,130,0.338461538461538
"WL",2011,"female","prox","undirected",4,0.958868389238977,82.681267453601,0.838828805182788,"F",NA,NA,1992-10-27,2005-10-24,NA,18.6748802190281,0.743888303271233,"hi",0,180,0
"AL",2012,"female","prox","undirected",1,0.695462094410377,111.945924434983,0.814972454949235,"F",NA,NA,1981-04-24,1994-04-21,NA,31.1868583162218,0.658725154625683,"med",0,120,0
"BL",2012,"female","prox","undirected",1,0.557592417630294,68.5642278459944,0.988627277966094,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,51.9972621492129,0.682744850461749,"hi",0,89,0
"LN",2012,"female","prox","undirected",9,0.661903954631381,82.172230031454,0.979705873983502,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,16.8733744010951,0.166636642071038,"lo",27,151,0.178807947019868
"LR",2012,"female","prox","undirected",0,1,144.979460398462,0.911176338405665,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,23.129363449692,0.854710862762295,"hi",0,188,0
"ML",2012,"female","prox","undirected",12,0.674860443483877,90.4089804521401,0.858717294733702,"F",NA,NA,1996-01-18,2009-01-14,NA,16.4517453798768,0.414640005218579,"med",0,134,0
"MU",2012,"female","prox","undirected",2,0.135598414562433,26.2191990462677,0.880207057869202,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,41.9986310746064,0.341470005404372,"med",0,49,0
"NP",2012,"female","prox","undirected",4,0.886297582131451,129.734297061099,0.858978183534469,"F","NL","LK",2000-02-09,2000-02-11,NA,12.3915126625599,0,"lo",0,71,0
"OT",2012,"female","prox","undirected",22,0.482253014397802,77.3328337552338,0.891477127788137,"F","OU","ST",1998-02-13,1998-02-13,NA,14.3791923340178,0.268300006273224,"lo",0,138,0
"OU",2012,"female","prox","undirected",11,0.556612772787832,84.7303295653001,0.891383779332391,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,32.5475701574264,1,"hi",0,134,0
"PO",2012,"female","prox","undirected",5,0.310843013528946,47.750556890073,0.786465755894342,"F",NA,NA,1998-03-04,2011-03-01,NA,14.3271731690623,0.184857142748,"lo",11,91,0.120879120879121
"QT",2012,"female","prox","undirected",5,0.947402473599116,132.832688967623,0.856381014739878,"F",NA,NA,1992-06-20,2005-06-17,NA,20.0301163586585,0.487810004349727,"med",0,134,0
"RD",2012,"female","prox","undirected",0,0.993895705433564,137.355420004272,0.958363754295116,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,16.7091033538672,0.0260763825273224,"lo",0,85,0
"TG",2012,"female","prox","undirected",0,0.773341097481293,105.725041139826,0.899328292008382,"F",NA,NA,1980-05-17,1993-05-14,NA,32.1232032854209,0.925779139161202,"hi",0,149,0
"UM",2012,"female","prox","undirected",0,0.513459874038364,86.2249848976203,0.735563357844384,"F",NA,NA,1982-12-31,1995-12-28,NA,29.5003422313484,0.560980003163934,"med",0,45,0
"WA",2012,"female","prox","undirected",7,0.386361732209213,63.5395086491433,0.790832441981387,"F",NA,NA,1991-11-29,2004-11-25,NA,20.5886379192334,0.0470936166038251,"lo",0,44,0
"WL",2012,"female","prox","undirected",6,0.579585621095097,81.8058746599651,0.909128129986775,"F",NA,NA,1992-10-27,2005-10-24,NA,19.6769336071184,0.780490001923497,"hi",0,122,0
"AL",2013,"female","prox","undirected",38,0.263589971614501,34.1143433388659,0.929228942516177,"F",NA,NA,1981-04-24,1994-04-21,NA,32.186173853525,0.686105675032877,"med",15,137,0.109489051094891
"BL",2013,"female","prox","undirected",0,0.663567268938912,73.8582658995712,0.959773462930985,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,52.9965776865161,0.758277886550685,"hi",0,143,0
"LN",2013,"female","prox","undirected",0,1,115.121690699102,0.901326130621078,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,17.8726899383984,0.186379647632877,"lo",0,202,0
"ML",2013,"female","prox","undirected",0,0.844390561125257,87.2955954519221,0.947964799281014,"F",NA,NA,1996-01-18,2009-01-14,NA,17.45106091718,0.502426614465753,"med",0,200,0
"MU",2013,"female","prox","undirected",7,0.404698340290066,46.9410916985055,0.915562074434509,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,42.9979466119097,0.400547945408219,"med",0,118,0
"NP",2013,"female","prox","undirected",0,0.884140442068458,102.128235519411,0.908926953686767,"F","NL","LK",2000-02-09,2000-02-11,NA,13.3908281998631,0,"lo",0,183,0
"OT",2013,"female","prox","undirected",4,0.48699234775221,61.5520990696984,0.916011233735709,"F","OU","ST",1998-02-13,1998-02-13,NA,15.378507871321,0.294520548175342,"lo",0,178,0
"OU",2013,"female","prox","undirected",15,0.436804028461593,54.1081259985516,0.931155909173136,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,33.5468856947296,1,"hi",16,168,0.0952380952380952
"PO",2013,"female","prox","undirected",22,0.747383560016218,81.7696383467653,0.90088598245505,"F",NA,NA,1998-03-04,2011-03-01,NA,15.3264887063655,0.292407044865753,"lo",119,189,0.62962962962963
"QT",2013,"female","prox","undirected",0,0.437957352626885,53.7656795226839,0.937439639107763,"F",NA,NA,1992-06-20,2005-06-17,NA,21.0294318959617,0.516712328665753,"med",12,168,0.0714285714285714
"RD",2013,"female","prox","undirected",5,0.695883258770135,76.7603980918343,0.951279881504902,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,17.7084188911704,0.0629745593150685,"lo",21,125,0.168
"TG",2013,"female","prox","undirected",1,0.768932226783074,94.1358543730389,0.917531148205085,"F",NA,NA,1980-05-17,1993-05-14,NA,33.1225188227242,0.928610567936986,"hi",0,215,0
"UM",2013,"female","prox","undirected",1,0.552319835183545,67.1683075738724,0.956222996768403,"F",NA,NA,1982-12-31,1995-12-28,NA,30.4996577686516,0.614716242580822,"med",0,65,0
"WA",2013,"female","prox","undirected",0,0.92455187948882,107.542056539456,0.931749357674453,"F",NA,NA,1991-11-29,2004-11-25,NA,21.5879534565366,0.0956164383890411,"lo",0,148,0
"WL",2013,"female","prox","undirected",0,0.740718182366007,95.307678044126,0.909388389229324,"F",NA,NA,1992-10-27,2005-10-24,NA,20.6762491444216,0.828884540142466,"hi",7,187,0.0374331550802139
"AL",2014,"female","prox","undirected",2,0.496756027995583,64.8803203205459,0.982937285027478,"F",NA,NA,1981-04-24,1994-04-21,NA,33.1854893908282,0.639409904860274,"med",0,127,0
"BL",2014,"female","prox","undirected",11,0.458585422012943,61.7492891111755,0.966028600471815,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,53.9958932238193,0.774604847145205,"hi",0,124,0
"LN",2014,"female","prox","undirected",0,0.88226529099438,108.314154323262,0.980976935639222,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,18.8720054757016,0.225395152854795,"lo",0,173,0
"ML",2014,"female","prox","undirected",0,1,126.712655429488,0.979524537524527,"F",NA,NA,1996-01-18,2009-01-14,NA,18.4503764544832,0.545626975356164,"med",0,176,0
"NP",2014,"female","prox","undirected",0,0.918303018579266,127.385217977299,0.96789820927084,"F","NL","LK",2000-02-09,2000-02-11,NA,14.3901437371663,0,"lo",9,172,0.0523255813953488
"OT",2014,"female","prox","undirected",0,0.556199855306206,75.5292394180283,0.987248888973701,"F","OU","ST",1998-02-13,1998-02-13,NA,16.3778234086242,0.3756585882,"med",0,133,0
"OU",2014,"female","prox","undirected",12,0.605166933356805,79.738710311988,0.983738205117024,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,34.5462012320329,1,"hi",0,136,0
"PO",2014,"female","prox","undirected",1,0.727313986739629,88.2241926206561,0.978148030296335,"F",NA,NA,1998-03-04,2011-03-01,NA,16.3258042436687,0.300526870690411,"lo",15,107,0.14018691588785
"QT",2014,"female","prox","undirected",1,0.433851171964169,58.0383236814819,1,"F",NA,NA,1992-06-20,2005-06-17,NA,22.0287474332649,0.477660695736986,"med",14,163,0.0858895705521472
"RD",2014,"female","prox","undirected",12,0.626379744160792,71.2208373391176,1,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,18.7077344284736,0.075131717509589,"lo",17,66,0.257575757575758
"TG",2014,"female","prox","undirected",0,0.772805189650979,101.255581781726,0.975753686508772,"F",NA,NA,1980-05-17,1993-05-14,NA,34.1218343600274,0.924868282490411,"hi",1,189,0.00529100529100529
"UM",2014,"female","prox","undirected",21,0.380538572906037,48.2538203380871,0.987779433374624,"F",NA,NA,1982-12-31,1995-12-28,NA,31.4989733059548,0.688514225265753,"hi",6,64,0.09375
"WA",2014,"female","prox","undirected",4,0.713344284441871,87.6622584144932,0.984116929282033,"F",NA,NA,1991-11-29,2004-11-25,NA,22.5872689938398,0.150263435345205,"lo",5,177,0.0282485875706215
"WL",2014,"female","prox","undirected",8,0.478084812074951,65.2576196753084,1,"F",NA,NA,1992-10-27,2005-10-24,NA,21.6755646817248,0.849736564654795,"hi",20,141,0.141843971631206
"AL",2015,"female","prox","undirected",0,0.439692839897809,56.1165156001313,0.983958919300953,"F",NA,NA,1981-04-24,1994-04-21,NA,34.1848049281314,0.640964799978082,"hi",46,250,0.184
"BL",2015,"female","prox","undirected",8,0.423807668853843,45.432502432638,0.99172046953649,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,54.9952087611225,0.784578880046575,"hi",0,178,0
"GG",2015,"female","prox","undirected",48,0.186394440650661,25.0331934501078,0.988345792104727,"F","GS","AJ?",2002-07-02,2005-01-19,NA,12.9965776865161,0.1875,"lo",0,128,0
"LN",2015,"female","prox","undirected",0,0.583950884969868,63.3029661923785,0.994251788044848,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,19.8713210130048,0.267009508983562,"lo",14,172,0.0813953488372093
"ML",2015,"female","prox","undirected",0,0.556869753419992,63.6702156228685,0.988151850282857,"F",NA,NA,1996-01-18,2009-01-14,NA,19.4496919917864,0.526228485967123,"med",24,268,0.0895522388059701
"NP",2015,"female","prox","undirected",0,0.920328215172616,109.566838709318,0.985191438807426,"F","NL","LK",2000-02-09,2000-02-11,NA,15.3894592744695,0.0198793216027397,"lo",0,264,0
"OT",2015,"female","prox","undirected",30,0.364464051613629,51.5278275087118,0.994572809760475,"F","OU","ST",1998-02-13,1998-02-13,NA,17.3771389459274,0.41250715069589,"med",31,208,0.149038461538462
"OU",2015,"female","prox","undirected",2,0.396173857587465,57.6488073248624,0.991222708643322,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,35.5455167693361,1,"hi",10,223,0.0448430493273543
"PO",2015,"female","prox","undirected",0,1,115.737572426387,0.985396228124662,"F",NA,NA,1998-03-04,2011-03-01,NA,17.3251197809719,0.338816548780822,"med",3,219,0.0136986301369863
"QT",2015,"female","prox","undirected",0,0.604043359944371,67.8463226878882,0.986238421895602,"F",NA,NA,1992-06-20,2005-06-17,NA,23.0280629705681,0.541010587553425,"med",0,218,0
"RD",2015,"female","prox","undirected",0,0.778590605261499,82.3411068794849,0.984395098178522,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,19.7070499657769,0.0562998643863014,"lo",0,104,0
"TG",2015,"female","prox","undirected",0,0.415295638424479,51.833873470636,0.987277108457264,"F",NA,NA,1980-05-17,1993-05-14,NA,35.1211498973306,0.928192960115068,"hi",16,223,0.0717488789237668
"UM",2015,"female","prox","undirected",25,0.143667920678767,20.9176403200563,0.985465714250782,"F",NA,NA,1982-12-31,1995-12-28,NA,32.498288843258,0.712771839775342,"hi",0,72,0
"WA",2015,"female","prox","undirected",6,0.373053704090569,47.10514052315,0.979848993141302,"F",NA,NA,1991-11-29,2004-11-25,NA,23.5865845311431,0.139241933964384,"lo",52,186,0.279569892473118
"WL",2015,"female","prox","undirected",0,0.492906295086504,61.8755704333711,0.982453836969046,"F",NA,NA,1992-10-27,2005-10-24,NA,22.6748802190281,0.856385919931507,"hi",0,194,0
"AL",2016,"female","prox","undirected",4,0.566139995461384,65.9465411938377,0.901517345289424,"F",NA,NA,1981-04-24,1994-04-21,NA,35.1868583162218,0.702128870521858,"hi",0,175,0
"DL",2016,"female","prox","undirected",32,0.373266564567291,46.127254291918,0.912878560085634,"F",NA,NA,2003-01-07,2016-01-04,NA,13.4811772758385,0,"lo",45,90,0.5
"GG",2016,"female","prox","undirected",4,0.756250891589037,90.7609772419574,0.959116276968518,"F","GS","AJ?",2002-07-02,2005-01-19,NA,13.9986310746064,0.108583788472678,"lo",0,80,0
"LN",2016,"female","prox","undirected",0,0.637186646676253,70.774374952478,0.916587853264862,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,20.8733744010951,0.295503187789617,"lo",10,72,0.138888888888889
"ML",2016,"female","prox","undirected",0,0.609574351597696,67.4787872091904,0.934709503711628,"F",NA,NA,1996-01-18,2009-01-14,NA,20.4517453798768,0.566586976062841,"med",0,195,0
"NP",2016,"female","prox","undirected",1,1,123.477855582947,0.90511281953901,"F","NL","LK",2000-02-09,2000-02-11,NA,16.3915126625599,0.186919398743169,"lo",0,195,0
"OT",2016,"female","prox","undirected",2,0.49472894494702,65.3739646260693,0.936000814163383,"F","OU","ST",1998-02-13,1998-02-13,NA,18.3791923340178,0.490960837898907,"med",0,98,0
"OU",2016,"female","prox","undirected",35,0.451971690705704,57.9017446614112,0.919268994391046,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,36.5475701574264,1,"hi",0,97,0
"PO",2016,"female","prox","undirected",5,0.735358828551458,85.8892015802444,0.958733077360675,"F",NA,NA,1998-03-04,2011-03-01,NA,18.3271731690623,0.363274134696721,"med",12,124,0.0967741935483871
"QT",2016,"female","prox","undirected",10,0.539556287754289,61.5829241600731,0.92646008335858,"F",NA,NA,1992-06-20,2005-06-17,NA,24.0301163586585,0.634357923579235,"med",0,150,0
"RD",2016,"female","prox","undirected",0,0.713626357399921,81.8480817072996,0.950718441492554,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,20.7091033538672,0,"lo",2,76,0.0263157894736842
"TG",2016,"female","prox","undirected",0,0.890772623376753,105.789128134622,0.906174917162937,"F",NA,NA,1980-05-17,1993-05-14,NA,36.1232032854209,0.932229053057377,"hi",0,197,0
"UM",2016,"female","prox","undirected",0,0.921916665536557,113.852740795554,0.95345755961596,"F",NA,NA,1982-12-31,1995-12-28,NA,33.5003422313484,0.769899818002732,"hi",0,129,0
"WA",2016,"female","prox","undirected",0,0.601534282328839,69.719739791895,0.891196904637487,"F",NA,NA,1991-11-29,2004-11-25,NA,24.5886379192334,0.111122495516393,"lo",0,77,0
"WL",2016,"female","prox","undirected",0,0.702957355316064,83.7806643684125,0.922251481186726,"F",NA,NA,1992-10-27,2005-10-24,NA,23.6769336071184,0.864458105576503,"hi",0,131,0
"AL",2017,"female","prox","undirected",4,0.447056624704499,53.5919800720147,0.895467347045688,"F",NA,NA,1981-04-24,1994-04-21,NA,36.186173853525,0.705410205994521,"hi",0,193,0
"DL",2017,"female","prox","undirected",1,0.466258614383702,64.014228311197,0.865643929919566,"F",NA,NA,2003-01-07,2016-01-04,NA,14.4804928131417,0.429670329848485,"med",140,259,0.540540540540541
"FS",2017,"female","prox","undirected",20,0.432556251256626,55.2218159633293,0.91720966738126,"F",NA,NA,2004-02-08,2017-02-04,NA,13.3935660506502,0.163945578246032,"lo",29,201,0.144278606965174
"GG",2017,"female","prox","undirected",0,0.815953718454195,93.1638629243484,0.938898480246935,"F","GS","AJ?",2002-07-02,2005-01-19,NA,14.9979466119097,0.00254403129589041,"lo",0,75,0
"JU",2017,"female","prox","undirected",44,0.111460176581035,17.1396298819517,1,"F",NA,NA,2003-10-16,2016-10-12,NA,13.7084188911704,0.454938271805556,"med",98,182,0.538461538461538
"LN",2017,"female","prox","undirected",2,0.569353878914556,63.9535660111757,0.918960495241381,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,21.8726899383984,0.238515730873973,"lo",22,106,0.207547169811321
"ML",2017,"female","prox","undirected",13,0.574664991306553,63.8453467982782,0.971530718251901,"F",NA,NA,1996-01-18,2009-01-14,NA,21.45106091718,0.583916904726027,"med",0,222,0
"NP",2017,"female","prox","undirected",14,0.844589224697398,101.160360761275,0.885509144967952,"F","NL","LK",2000-02-09,2000-02-11,NA,17.3908281998631,0.150021576641096,"lo",0,200,0
"OM",2017,"female","prox","undirected",15,0.632521554744222,73.3754409887849,0.922901274447726,"F","OU","TU",2005-06-23,2005-06-30,NA,12.0219028062971,0.328813287326027,"med",6,172,0.0348837209302326
"OT",2017,"female","prox","undirected",0,0.865482745859027,107.255542970904,0.903726491444935,"F","OU","ST",1998-02-13,1998-02-13,NA,19.378507871321,0.547764564328767,"med",0,188,0
"OU",2017,"female","prox","undirected",14,0.749729557388012,82.7325134957733,1,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,37.5468856947296,1,"hi",0,97,0
"PO",2017,"female","prox","undirected",0,0.682745705209577,84.9968640986171,0.882405821186535,"F",NA,NA,1998-03-04,2011-03-01,NA,19.3264887063655,0.409891113369863,"med",58,192,0.302083333333333
"QT",2017,"female","prox","undirected",0,0.467920951393109,59.549545306852,0.964725451773361,"F",NA,NA,1992-06-20,2005-06-17,NA,25.0294318959617,0.724383561580822,"hi",13,238,0.0546218487394958
"TG",2017,"female","prox","undirected",0,0.700332900532274,83.6538234465744,0.911622389888913,"F",NA,NA,1980-05-17,1993-05-14,NA,37.1225188227242,0.960138491852055,"hi",0,223,0
"UM",2017,"female","prox","undirected",0,1,126.166230076882,0.87185586303064,"F",NA,NA,1982-12-31,1995-12-28,NA,34.4996577686516,0.830743138219178,"hi",0,185,0
"WA",2017,"female","prox","undirected",40,0.583558905336596,64.5903100566298,0.905219179497524,"F",NA,NA,1991-11-29,2004-11-25,NA,25.5879534565366,0.0847759544657534,"lo",0,196,0
"WL",2017,"female","prox","undirected",4,0.664293939276556,84.0042585990239,0.913745617379302,"F",NA,NA,1992-10-27,2005-10-24,NA,24.6762491444216,0.876810677865753,"hi",3,227,0.013215859030837
"AJ",2010,"male","prox","undirected",4,0.832287726939782,177.181525546367,1,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,35.9972621492129,0.723051332009589,"hi",NA,NA,NA
"BB",2010,"male","prox","undirected",0,0.941694459979238,203.659784733732,1,"M",NA,NA,1966-07-02,1983-07-02,NA,43.9972621492129,0.817528225156164,"hi",NA,NA,NA
"ES",2010,"male","prox","undirected",6,0.445827630860491,100.56502970057,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,15.9972621492129,0.350666867552055,"med",NA,NA,NA
"KK",2010,"male","prox","undirected",0,0.845042155071952,185.929431861123,1,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,24.9609856262834,1,"hi",NA,NA,NA
"LK",2010,"male","prox","undirected",0,0.808874483534434,177.696460888642,1,"M","LP",NA,1983-07-02,1983-07-02,NA,26.9979466119097,0.912625319830137,"hi",NA,NA,NA
"MS",2010,"male","prox","undirected",0,1,218.801352243661,1,"M","FG",NA,1975-07-02,1983-07-02,2010-10-29,34.9979466119097,0.828304528971514,"hi",NA,NA,NA
"PB",2010,"male","prox","undirected",22,0.344308314469618,79.626231064272,1,"M","PU",NA,1995-01-24,1995-02-24,NA,15.4332648870637,0.264272166346575,"lo",NA,NA,NA
"PG",2010,"male","prox","undirected",1,0.747883559067451,170.431715763779,1,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,21.6344969199179,0.625560740508219,"med",NA,NA,NA
"ST",2010,"male","prox","undirected",0,0.833662125989646,179.851069575815,1,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,54.9979466119097,0.470200210821918,"med",NA,NA,NA
"TU",2010,"male","prox","undirected",1,0.816226238584316,179.657567744229,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,49.9958932238193,0.59687942170137,"med",NA,NA,NA
"YB",2010,"male","prox","undirected",4,0.806670348049282,172.624167391298,1,"M",NA,NA,1973-07-02,1983-07-02,NA,36.9965776865161,0.449632696439726,"med",NA,NA,NA
"AJ",2011,"male","prox","undirected",0,0.86339921691052,147.494206537538,1,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,36.9965776865161,0.830528375750685,"hi",NA,NA,NA
"BB",2011,"male","prox","undirected",0,0.968976083002289,164.702604519555,1,"M",NA,NA,1966-07-02,1983-07-02,NA,44.9965776865161,0.813111546109589,"hi",NA,NA,NA
"ES",2011,"male","prox","undirected",0,0.516772542389918,92.7983167832769,0.999999999999999,"M","EK","AJ",1994-07-02,1996-03-03,NA,16.9965776865161,0.61487279839452,"med",NA,NA,NA
"KK",2011,"male","prox","undirected",0,0.957002988094238,162.977388224489,1,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,25.9603011635866,1,"hi",NA,NA,NA
"LK",2011,"male","prox","undirected",0,0.891319126848806,156.04059793082,0.999999999999999,"M","LP",NA,1983-07-02,1983-07-02,NA,27.9972621492129,0.928571429,"hi",NA,NA,NA
"PB",2011,"male","prox","undirected",21,0.33652498235869,62.534918994315,1,"M","PU",NA,1995-01-24,1995-02-24,NA,16.4325804243669,0.285714286,"lo",NA,NA,NA
"PG",2011,"male","prox","undirected",0,0.736247720020924,141.496562529334,1,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,22.6338124572211,0.683365949019178,"hi",NA,NA,NA
"ST",2011,"male","prox","undirected",4,0.83982657299201,138.977868090956,1,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,55.9972621492129,0.497847358134247,"med",NA,NA,NA
"TJ",2011,"male","prox","undirected",11,0.309344853596771,56.7534808548849,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,15.8822724161533,0.357142857,"med",NA,NA,NA
"TU",2011,"male","prox","undirected",0,1,172.168031683981,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,50.9952087611225,0.596477494879452,"med",NA,NA,NA
"YB",2011,"male","prox","undirected",4,0.729114918977111,125.712997768635,1,"M",NA,NA,1973-07-02,1983-07-02,NA,37.9958932238193,0.466144814293151,"med",NA,NA,NA
"AJ",2012,"male","prox","undirected",1,0.750990123729257,186.998519631774,1,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,37.9986310746064,0.884400208125683,"hi",NA,NA,NA
"BB",2012,"male","prox","undirected",2,0.714269321978189,177.858283209091,1,"M",NA,NA,1966-07-02,1983-07-02,NA,45.9986310746064,0.787861046300547,"hi",NA,NA,NA
"ES",2012,"male","prox","undirected",12,0.53398338933622,132.522552979099,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,17.9986310746064,0.717148061117486,"hi",NA,NA,NA
"KK",2012,"male","prox","undirected",0,1,252.914869807462,1,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,26.9623545516769,1,"hi",NA,NA,NA
"LK",2012,"male","prox","undirected",1,0.903201846875477,222.960952183279,1,"M","LP",NA,1983-07-02,1983-07-02,NA,28.9993155373032,0.903460838174863,"hi",NA,NA,NA
"PB",2012,"male","prox","undirected",10,0.539825899467942,133.402505920085,1,"M","PU",NA,1995-01-24,1995-02-24,NA,17.4346338124572,0.295784543532787,"lo",NA,NA,NA
"PG",2012,"male","prox","undirected",0,0.842372184183858,221.81540794679,1,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,23.6358658453114,0.635441061784153,"med",NA,NA,NA
"ST",2012,"male","prox","undirected",0,0.867090234169567,225.486825672899,1,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,56.9993155373032,0.48250065065847,"med",NA,NA,NA
"TJ",2012,"male","prox","undirected",2,0.592407088533047,148.068664779266,1,"M","TG","AJ",1995-08-13,1995-08-13,NA,16.8843258042437,0.450884725453552,"med",NA,NA,NA
"TU",2012,"male","prox","undirected",2,0.741495678890887,180.723054669649,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,51.9972621492129,0.554774915081967,"med",NA,NA,NA
"YB",2012,"male","prox","undirected",0,0.956060200966502,245.66736253358,1,"M",NA,NA,1973-07-02,1983-07-02,NA,38.9979466119097,0.400286234871585,"med",NA,NA,NA
"AJ",2013,"male","prox","undirected",0,0.942530307575767,113.637683917741,1,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,38.9979466119097,0.889062170660274,"hi",NA,NA,NA
"BB",2013,"male","prox","undirected",0,1,127.385256301772,1,"M",NA,NA,1966-07-02,1983-07-02,NA,46.9979466119097,0.870489236827397,"hi",NA,NA,NA
"ES",2013,"male","prox","undirected",3,0.722203837747525,90.5310681846749,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,18.9979466119097,0.855763460189041,"hi",NA,NA,NA
"LK",2013,"male","prox","undirected",0,0.911468303591372,112.832830206443,1,"M","LP",NA,1983-07-02,1983-07-02,NA,29.9986310746064,0.83163881769863,"hi",NA,NA,NA
"MX",2013,"male","prox","undirected",11,0.527015827327843,64.3096250259125,1,"M","MU","SL",1998-01-15,1999-01-09,NA,15.4579055441478,0,"lo",NA,NA,NA
